time	count
6301614.00	1.00
6301615.00	0.83
6301700.00	1.00
6301701.00	0.83
6305000.00	0.67
6305009.00	0.67
6305036.00	0.83
6305038.00	0.67
6305111.00	0.67
6305238.00	0.50
6305248.00	0.67
6305255.00	0.50
6305266.00	0.67
6305268.00	0.50
6305328.00	0.67
6305329.00	0.50
6305431.00	0.67
6305433.00	0.50
6305572.00	0.67
6305573.00	0.50
6305579.00	0.33
6305601.00	0.50
6305602.00	0.33
6307049.00	0.17
6307066.00	0.33
6307067.00	0.17
6307073.00	0.33
6307076.00	0.17
6307154.00	0.33
6307155.00	0.17
6308052.00	0.00
6308070.00	0.17
6308071.00	0.00
6308092.00	0.17
6308345.00	0.33
6308353.00	0.50
6308356.00	0.67
6308362.00	0.83
6308366.00	1.00
6432628.00	0.83
6432649.00	1.00
6432653.00	0.83
6432747.00	1.00
6432748.00	0.83
6432902.00	0.83
6433092.00	0.67
6433109.00	0.83
6433110.00	0.67
6433115.00	0.83
6433117.00	0.67
6433190.00	0.83
6433191.00	0.67
6433381.00	0.50
6433395.00	0.67
6433396.00	0.50
6433411.00	0.50
6433505.00	0.67
6433508.00	0.50
6433933.00	0.33
6433950.00	0.50
6433952.00	0.33
6433972.00	0.50
6433973.00	0.33
6434051.00	0.50
6434052.00	0.33
6436874.00	0.17
6437091.00	0.33
6437093.00	0.17
6437125.00	0.33
6437127.00	0.17
6437218.00	0.33
6437220.00	0.17
6440333.00	0.00
6440353.00	0.17
6440355.00	0.00
6440372.00	0.17
6440373.00	0.50
6440377.00	0.67
6440378.00	0.83
6440379.00	1.00
6440418.00	0.83
6440421.00	0.67
6440430.00	0.83
6440431.00	0.67
6440433.00	0.83
6440434.00	1.00
6440435.00	0.67
6440455.00	0.50
6440456.00	0.33
6440466.00	0.17
6440469.00	0.00
6440472.00	0.17
6440473.00	0.00
6440474.00	0.17
6440475.00	0.00
6440479.00	0.17
6440485.00	0.00
6440486.00	0.17
6440488.00	0.00
6440506.00	0.17
6440514.00	0.33
6440518.00	0.50
6440524.00	0.67
6440527.00	0.83
6440529.00	1.00
6487796.00	0.83
6487822.00	1.00
6487825.00	0.83
6487860.00	1.00
6487861.00	0.83
6488035.00	0.67
6488062.00	0.83
6488064.00	0.67
6488069.00	0.83
6488073.00	0.67
6488237.00	0.83
6488239.00	0.67
6488242.00	0.83
6488257.00	0.67
6488461.00	0.50
6488478.00	0.67
6488480.00	0.50
6488519.00	0.67
6488521.00	0.50
6488631.00	0.67
6488632.00	0.50
6489785.00	0.33
6489811.00	0.50
6489812.00	0.33
6489842.00	0.50
6489844.00	0.33
6489869.00	0.17
6489888.00	0.33
6489889.00	0.17
6489899.00	0.00
6489914.00	0.17
6489916.00	0.00
6489933.00	0.17
6489939.00	0.33
6489943.00	0.50
6489946.00	0.67
6489952.00	0.83
6489955.00	1.00
6615367.00	0.83
6615417.00	1.00
6615420.00	0.83
6615422.00	1.00
6615423.00	0.83
6615539.00	0.83
6617493.00	0.67
6617506.00	0.83
6617507.00	0.67
6617528.00	0.67
6617613.00	0.83
6617614.00	0.67
6618006.00	0.50
6618022.00	0.67
6618023.00	0.50
6618043.00	0.67
6618052.00	0.50
6618121.00	0.67
6618123.00	0.50
6618209.00	0.33
6618224.00	0.50
6618225.00	0.33
6618257.00	0.50
6618259.00	0.33
6618330.00	0.50
6618331.00	0.33
6620875.00	0.17
6620900.00	0.33
6620901.00	0.17
6620940.00	0.33
6620941.00	0.17
6621027.00	0.33
6621028.00	0.17
6623466.00	0.00
6623489.00	0.17
6623493.00	0.33
6623499.00	0.50
6623504.00	0.67
6623505.00	0.83
6623512.00	1.00
6623536.00	0.83
6623544.00	1.00
6623545.00	0.83
6623547.00	0.83
6623549.00	0.83
6623552.00	0.67
6623564.00	0.67
6623568.00	0.50
6623579.00	0.67
6623580.00	0.50
6623592.00	0.33
6623600.00	0.17
6623606.00	0.00
6623612.00	0.17
6623613.00	0.00
6623616.00	0.17
6623617.00	0.00
6623618.00	0.17
6623620.00	0.00
6623636.00	0.17
6623642.00	0.33
6623645.00	0.50
6623650.00	0.67
6623653.00	1.00
6672209.00	0.83
6672228.00	1.00
6672229.00	0.83
6672241.00	1.00
6672250.00	0.83
6672361.00	0.67
6672375.00	0.83
6672376.00	0.67
6672391.00	0.83
6672392.00	0.67
6672704.00	0.50
6672721.00	0.67
6672722.00	0.50
6672757.00	0.67
6672759.00	0.50
6672842.00	0.67
6672843.00	0.50
6674690.00	0.33
6674706.00	0.50
6674707.00	0.33
6674743.00	0.50
6674744.00	0.33
6674833.00	0.50
6674834.00	0.33
6675767.00	0.17
6675789.00	0.33
6675790.00	0.17
6675808.00	0.33
6675809.00	0.17
6675882.00	0.33
6675883.00	0.17
6677030.00	0.00
6677046.00	0.17
6677047.00	0.00
6677052.00	0.17
6677061.00	0.33
6677286.00	0.50
6677289.00	0.83
6677529.00	1.00
6805868.00	0.83
6805889.00	1.00
6805894.00	0.83
6805902.00	1.00
